"id","commonname","run","recoverydomain","esu_dps","majorpopgroup","popid","commonpopname","popfit","estimatetype","waterbody","spawningyear","contactagency","methodnumber","bestvalue","url","nullrecord","datastatus","contactpersonfirst","contactpersonlast","contactphone","contactemail","submitagency","refid","upddate","dataentry","compilerrecordid","publish","tsaej","tsaejlowerlimit","tsaejupperlimit","tsaejalpha","age3prop","age4prop","age5prop","age6prop","nosaej","nosaejlowerlimit","nosaejupperlimit","nosaejalpha","phosej","phosejlowerlimit","phosejupperlimit","phosejalpha","age3proplowerlimit","age3propupperlimit","age4proplowerlimit","age4propupperlimit","age5proplowerlimit","age5propupperlimit","agepropalpha","protmethdocumentation","age6proplowerlimit","age6propupperlimit","comments","tsaij","otherdatasources","escapementtiming","nosaij","phosij","popfitnotes","methodadjustments","nobroodstockremoved","age2prop","escapementlong","escapementlat","age7prop","age8prop","tsaijlowerlimit","tsaijupperlimit","nosaijlowerlimit","nosaijupperlimit","nosaijalpha","tsaijalpha","phosijlowerlimit","phosijupperlimit","phosijalpha","age2proplowerlimit","age2propupperlimit","age7proplowerlimit","age7propupperlimit","age8proplowerlimit","age8propupperlimit","age9prop","age10prop","age11plusprop"
"1a6c90df-fb39-9d9d-9140-20d5bee55981","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","NF Toutle River/SF Toutle River/Green River","1981","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1577","Yes","Final","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2022-08-15,"Lensegrav","1A6C90DF-FB39-9D9D-9140-20D5BEE55981","No","163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,"No indicator data; No age data availabe at this time.",NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3775a325-e087-4f99-879f-2215866420b5","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","Green River","1981","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1576","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2010-02-09,"Lensegrav","3775A325-E087-4F99-879F-2215866420B5","No","163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green River (Toutle) data. Data are total escapement estimates for just the Green River expanded from annual peak live plus dead spawner counts from the North Toutle Hatchery weir (on the Green River) (RM 0.4) to the mouth of the Green River.",NA,NA,"No indicator data available this year. Updated 2-9-10",NA,NA,NA,NA,NA,"Green River only.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"cad9df4c-c462-4413-b70a-1620c12484fc","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","South Fork Toutle River","1981","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1581","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2015-03-17,"Lensegrav","CAD9DF4C-C462-4413-B70A-1620C12484FC","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Fork Toutle data. Data are total escapement estimates for just the SF Toutle River expanded from annual peak live plus dead spawner counts from the 4700 Road Bridge (RM 7.2) downstream to the county road bridge (RM 1.1).",NA,NA,NA,NA,NA,NA,NA,NA,"SF Toutle River only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1a59d5d9-fbd3-4182-1a38-d5db2d556d74","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","NF Toutle River/SF Toutle River/Green River","1982","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1577","Yes","Final","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2022-08-15,"Lensegrav","1A59D5D9-FBD3-4182-1A38-D5DB2D556D74","No","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,"No indicator data; No age data availabe at this time.",NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713b2b22-75a3-41fe-ba4f-5db13ae8cb85","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","Green River","1982","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1576","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2010-02-09,"Lensegrav","713B2B22-75A3-41FE-BA4F-5DB13AE8CB85","No","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green River (Toutle) data. Data are total escapement estimates for just the Green River expanded from annual peak live plus dead spawner counts from the North Toutle Hatchery weir (on the Green River) (RM 0.4) to the mouth of the Green River.",NA,NA,"No indicator data available this year. Updated 2-9-10",NA,NA,NA,NA,NA,"Green River only.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5d1a57df-9f3f-45f4-89f8-d75c18bfef6c","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","South Fork Toutle River","1982","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1581","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2006-07-24,"Lensegrav","5D1A57DF-9F3F-45F4-89F8-D75C18BFEF6C","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Fork Toutle data. Data are total escapement estimates for just the SF Toutle River expanded from annual peak live plus dead spawner counts from the 4700 Road Bridge (RM 7.2) downstream to the county road bridge (RM 1.1).",NA,NA,NA,NA,NA,NA,NA,NA,"SF Toutle River only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1a83e104-ed7d-c64d-b705-fb08cd5d368e","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","NF Toutle River/SF Toutle River/Green River","1985","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1577","Yes","Final","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2022-08-15,"Lensegrav","1A83E104-ED7D-C64D-B705-FB08CD5D368E","No","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,"No indicator data; No age data availabe at this time.",NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84a5b2cf-1eea-4c4a-bbc7-12fe3744d151","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","Green River","1985","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1576","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2010-02-09,"Lensegrav","84A5B2CF-1EEA-4C4A-BBC7-12FE3744D151","No","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green River (Toutle) data. Data are total escapement estimates for just the Green River expanded from annual peak live plus dead spawner counts from the North Toutle Hatchery weir (on the Green River) (RM 0.4) to the mouth of the Green River.",NA,NA,"No indicator data available this year. Updated 2-9-10",NA,NA,NA,NA,NA,"Green River only.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b983bd83-514d-4ce4-9c71-30ac7c2631db","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","South Fork Toutle River","1985","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1581","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2006-07-24,"Lensegrav","B983BD83-514D-4CE4-9C71-30AC7C2631DB","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Fork Toutle data. Data are total escapement estimates for just the SF Toutle River expanded from annual peak live plus dead spawner counts from the 4700 Road Bridge (RM 7.2) downstream to the county road bridge (RM 1.1).",NA,NA,NA,NA,NA,NA,NA,NA,"SF Toutle River only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1a7a950c-9b99-7731-38b0-f4a8a36459e7","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","NF Toutle River/SF Toutle River/Green River","1990","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1577","Yes","Final","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2022-08-15,"Lensegrav","1A7A950C-9B99-7731-38B0-F4A8A36459E7","No","123",NA,NA,NA,"0.553","0.447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,"No indicator data.",NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ae64f1dd-00e7-4757-ade3-2213d76219ca","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","Green River","1990","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1576","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2006-07-24,"Lensegrav","AE64F1DD-00E7-4757-ADE3-2213D76219CA","No","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green River (Toutle) data. Data are total escapement estimates for just the Green River expanded from annual peak live plus dead spawner counts from the North Toutle Hatchery weir (on the Green River) (RM 0.4) to the mouth of the Green River.",NA,NA,NA,NA,NA,NA,NA,NA,"Green River only.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ea5b0ff3-9158-4661-ab31-5c9051ac03a2","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","South Fork Toutle River","1990","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1581","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2006-07-24,"Lensegrav","EA5B0FF3-9158-4661-AB31-5C9051AC03A2","No","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Fork Toutle data. Data are total escapement estimates for just the SF Toutle River expanded from annual peak live plus dead spawner counts from the 4700 Road Bridge (RM 7.2) downstream to the county road bridge (RM 1.1).",NA,NA,NA,NA,NA,NA,NA,NA,"SF Toutle River only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1a91da7d-b3b6-325c-f995-f32eb24ab056","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","NF Toutle River/SF Toutle River/Green River","1991","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1577","Yes","Final","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2022-08-15,"Lensegrav","1A91DA7D-B3B6-325C-F995-F32EB24AB056","No","156",NA,NA,NA,"0.192","0.808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,"No indicator data.",NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6bf245dc-55d0-4066-8339-f9472f221094","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","Green River","1991","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1576","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2015-03-17,"Lensegrav","6BF245DC-55D0-4066-8339-F9472F221094","No","123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green River (Toutle) data. Data are total escapement estimates for just the Green River expanded from annual peak live plus dead spawner counts from the North Toutle Hatchery weir (on the Green River) (RM 0.4) to the mouth of the Green River.",NA,NA,NA,NA,NA,NA,NA,NA,"Green River only.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4bb0c795-c44b-439c-b0bd-4f37d7053985","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","South Fork Toutle River","1991","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1581","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2006-07-24,"Lensegrav","4BB0C795-C44B-439C-B0BD-4F37D7053985","No","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Fork Toutle data. Data are total escapement estimates for just the SF Toutle River expanded from annual peak live plus dead spawner counts from the 4700 Road Bridge (RM 7.2) downstream to the county road bridge (RM 1.1).",NA,NA,NA,NA,NA,NA,NA,NA,"SF Toutle River only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1a958d0d-97d1-807f-b094-3efa2fc01681","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","NF Toutle River/SF Toutle River/Green River","1992","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1577","Yes","Final","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2022-08-15,"Lensegrav","1A958D0D-97D1-807F-B094-3EFA2FC01681","No","150",NA,NA,NA,"0.100","0.740","0.160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,"No indicator data.",NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"a6fb1eea-2383-4ab0-a313-fe2a080f00dd","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","Green River","1992","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1576","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2015-03-17,"Lensegrav","A6FB1EEA-2383-4AB0-A313-FE2A080F00DD","No","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green River (Toutle) data. Data are total escapement estimates for just the Green River expanded from annual peak live plus dead spawner counts from the North Toutle Hatchery weir (on the Green River) (RM 0.4) to the mouth of the Green River.",NA,NA,NA,NA,NA,NA,NA,NA,"Green River only.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"d4abc0f5-e561-4208-b011-3ea3e5c638cc","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","South Fork Toutle River","1992","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1581","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2006-07-24,"Lensegrav","D4ABC0F5-E561-4208-B011-3EA3E5C638CC","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Fork Toutle data. Data are total escapement estimates for just the SF Toutle River expanded from annual peak live plus dead spawner counts from the 4700 Road Bridge (RM 7.2) downstream to the county road bridge (RM 1.1).",NA,NA,NA,NA,NA,NA,NA,NA,"SF Toutle River only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1a995a0a-f573-6864-a077-10b90f0fa9fb","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","NF Toutle River/SF Toutle River/Green River","1993","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1577","Yes","Final","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2022-08-15,"Lensegrav","1A995A0A-F573-6864-A077-10B90F0FA9FB","No","284",NA,NA,NA,"0.257","0.532","0.211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,"No indicator data.",NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3135e37c-4273-4182-8745-177e084c8b98","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","Green River","1993","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1576","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2015-03-17,"Lensegrav","3135E37C-4273-4182-8745-177E084C8B98","No","281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green River (Toutle) data. Data are total escapement estimates for just the Green River expanded from annual peak live plus dead spawner counts from the North Toutle Hatchery weir (on the Green River) (RM 0.4) to the mouth of the Green River.",NA,NA,NA,NA,NA,NA,NA,NA,"Green River only.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"06525e62-52e6-4581-99e4-fcc23811df62","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","South Fork Toutle River","1993","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1581","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2006-07-24,"Lensegrav","06525E62-52E6-4581-99E4-FCC23811DF62","No","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Fork Toutle data. Data are total escapement estimates for just the SF Toutle River expanded from annual peak live plus dead spawner counts from the 4700 Road Bridge (RM 7.2) downstream to the county road bridge (RM 1.1).",NA,NA,NA,NA,NA,NA,NA,NA,"SF Toutle River only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1a555d66-9308-b2dc-066e-87fa84259721","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","NF Toutle River/SF Toutle River/Green River","1994","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1577","Yes","Final","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2022-08-15,"Lensegrav","1A555D66-9308-B2DC-066E-87FA84259721","No","516",NA,NA,NA,"0.161","0.690","0.149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,"No indicator data.",NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81859b07-a837-4fba-bac7-ddb8291948bd","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","Green River","1994","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1576","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2015-03-17,"Lensegrav","81859B07-A837-4FBA-BAC7-DDB8291948BD","No","516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green River (Toutle) data. Data are total escapement estimates for just the Green River expanded from annual peak live plus dead spawner counts from the North Toutle Hatchery weir (on the Green River) (RM 0.4) to the mouth of the Green River.",NA,NA,NA,NA,NA,NA,NA,NA,"Green River only.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2e4a4121-24d3-445c-8a0a-5edbae817c3a","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","South Fork Toutle River","1994","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1581","Yes","Draft","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2006-07-24,"Lensegrav","2E4A4121-24D3-445C-8A0A-5EDBAE817C3A","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Fork Toutle data. Data are total escapement estimates for just the SF Toutle River expanded from annual peak live plus dead spawner counts from the 4700 Road Bridge (RM 7.2) downstream to the county road bridge (RM 1.1).",NA,NA,NA,NA,NA,NA,NA,NA,"SF Toutle River only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1aa3c374-f114-f1bf-c336-9a067a8c733c","Chinook salmon","Fall","Willamette/Lower Columbia","Salmon, Chinook (Lower Columbia River ESU)","Cascade","225","Toutle Fall (Tule) Chinook","Portion","NOSA","NF Toutle River/SF Toutle River/Green River","1995","Washington Department of Fish and Wildlife","1","Yes","https://fortress.wa.gov/dfw/score/score/species/population_details.jsp?stockId=1577","Yes","Final","Elise","Olk","360-696-6211","Elise.Olk@dfw.wa.gov","WDFW","12576",2022-08-15,"Lensegrav","1AA3C374-F114-F1BF-C336-9A067A8C733C","No","405",NA,NA,NA,"0.375","0.257","0.368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,"No indicator data.",NA,NA,NA,NA,NA,"Includes estimates of NF Toutle/Green River and SF Toutle, does not include mainstem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
