"esu_dps_name","esa_pop_name","popid","commonpopname","spawningyear","popfit","popfitnotes","tsaej","nosaej","phosej","nosaij","tsaij","phosij"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2020","Same",NA,"407","321","0.208","321","407","0.208"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2021","Same",NA,"274","240","0.122","240","274","0.122"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - summer","297","Kalama Summer Steelhead","2022","Same",NA,"194","145","0.243","145","194","0.243"
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1986","Same",NA,"282",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1987","Same",NA,"192",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1988","Same",NA,"258",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1989","Same",NA,"140",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1990","Same",NA,"102",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1991","Same",NA,"72",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1992","Same",NA,"88",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1993","Same",NA,"90",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1994","Same",NA,"78",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1995","Same",NA,"53",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1997","Same",NA,"238",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1998","Same",NA,"376",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","1999","Same",NA,"442",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2001","Same",NA,"377",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2002","Same",NA,"292",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2003","Same",NA,"532",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2004","Same",NA,"1298",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2005","Same",NA,"246",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2006","Same",NA,"458",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2007","Same",NA,"448",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2008","Same",NA,"548",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2009","Same",NA,"688",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2010","Same",NA,"336",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2011","Same",NA,"308",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2012","Same",NA,"272",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2013","Same",NA,"488",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2014","Same",NA,"414",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2015","Same",NA,"678",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2016","Same",NA,"984",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2017","Same",NA,"746",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2018","Same",NA,"538",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2019","Same",NA,"322",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2020","Same",NA,"728",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2021","Same",NA,"604",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) East Fork Lewis River - winter","296","East Fork Lewis Winter Steelhead","2022","Same",NA,"234",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1991","Same",NA,"114",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1992","Same",NA,"142",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1993","Same",NA,"118",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1994","Same",NA,"158",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1995","Same",NA,"206",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1997","Same",NA,"92",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1998","Same",NA,"195",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","1999","Same",NA,"294",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2001","Same",NA,"216",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2002","Same",NA,"286",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2003","Same",NA,"764",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2004","Same",NA,"1114",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2005","Same",NA,"320",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2006","Same",NA,"524",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2007","Same",NA,"632",NA,"0.038",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2008","Same",NA,"732",NA,"0.039",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2009","Same",NA,"418",NA,"0.037",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2010","Same",NA,"232",NA,"0.048",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2011","Same",NA,"204",NA,"0.050",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2012","Same",NA,"306",NA,"0.056",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2013","Same",NA,"678",NA,"0.055",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2014","Same",NA,"388",NA,"0.086",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2015","Same",NA,"648",NA,"0.110",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2016","Same",NA,"636",NA,"0.127",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2017","Same",NA,"602",NA,"0.247",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2018","Same",NA,"438",NA,"0.363",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2019","Same",NA,"130",NA,"0.385",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2020","Same",NA,"258",NA,"0.497",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2021","Same",NA,"424",NA,"0.516",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2022","Same",NA,"370",NA,"0.673",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Washougal River - winter","309","Washougal Winter Steelhead","2023","Same",NA,"372",NA,"0.652",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","1997","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","54","34",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","1998","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","66","11",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","1999","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","157","52",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2000","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","412","215",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2001","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","729","295",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2002","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","2787","766",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2003","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","2532","523",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2004","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","1397","296",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2005","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","691","280",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2006","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","999","544",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2007","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","1253","622",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2008","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","1089","517",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2009","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","3556","513",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2010","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","622","614",NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Upper Cowlitz River - winter","307","Upper Cowlitz and Cispus Winter Steelhead","2011","Multiple","Census count of coho trapped at the barrier dam and hauled upstream for release into Upper Cowlitz and Cispus populations.","646","627",NA,NA,NA,NA
